Scrip Code,COMPANY,ISIN No.,Close Price,IndexName
533179,PERSISTENT SYSTEMS LTD.,INE262H01021,6015.4,BSE 150 MidCap Indexindex
532522,PETRONET LNG LTD.,INE347G01014,302.6,BSE 150 MidCap Indexindex
524000,POONAWALLA FINCORP LIMITED,INE511C01022,455.6,BSE 150 MidCap Indexindex
544238,Premier Energies Limited,INE0BS701011,1044.4,BSE 150 MidCap Indexindex
533274,PRESTIGE ESTATES PROJECTS LTD.,INE811K01011,1666.7,BSE 150 MidCap Indexindex
500459,PROCTER & GAMBLE HYGIENE & HEA,INE179A01014,13216.8,BSE 150 MidCap Indexindex
533295,PUNJAB & SIND BANK,INE608A01012,32.23,BSE 150 MidCap Indexindex
542649,Rail Vikas Nigam Limited,INE415G01027,395.25,BSE 150 MidCap Indexindex
543066,SBI CARDS AND PAYMENT SERVICES,INE018E01016,993.15,BSE 150 MidCap Indexindex
505790,Schaeffler India Limited,INE513A01022,3898.35,BSE 150 MidCap Indexindex
533206,SJVN LTD,INE002L01015,99.68,BSE 150 MidCap Indexindex
532725,SOLAR INDUSTRIES INDIA LTD.,INE343H01029,17525.3,BSE 150 MidCap Indexindex
543300,Sona BLW Precision Forgings Li,INE073K01018,479.4,BSE 150 MidCap Indexindex
503806,SRF LTD.,INE647A01010,3169.55,BSE 150 MidCap Indexindex
500113,STEEL AUTHORITY OF INDIA LTD.,INE114A01011,131.65,BSE 150 MidCap Indexindex
532733,SUN TV NETWORK LTD.,INE424H01027,599,BSE 150 MidCap Indexindex
509930,SUPREME INDUSTRIES LTD.,INE195A01028,4344.8,BSE 150 MidCap Indexindex
532667,SUZLON ENERGY LTD.,INE040H01021,67.3,BSE 150 MidCap Indexindex
544285,SWIGGY LIMITED,INE00H001014,407.15,BSE 150 MidCap Indexindex
539268,Syngene International Limited,INE398R01022,643.15,BSE 150 MidCap Indexindex
500483,TATA COMMUNICATIONS LTD.,INE151A01013,1678.8,BSE 150 MidCap Indexindex
500408,TATA ELXSI LTD.,INE670A01012,6345.6,BSE 150 MidCap Indexindex
544028,Tata Technologies Limited,INE142M01025,715.25,BSE 150 MidCap Indexindex
540769,The New India Assurance Compan,INE470Y01017,183.7,BSE 150 MidCap Indexindex
503100,THE PHOENIX MILLS LTD,INE211B01039,1571.05,BSE 150 MidCap Indexindex
500411,THERMAX LTD.,INE152A01029,3357.9,BSE 150 MidCap Indexindex
532779,TORRENT POWER LTD.,INE813H01021,1473.15,BSE 150 MidCap Indexindex
540762,Tube Investments of India Ltd,INE974X01010,3080.5,BSE 150 MidCap Indexindex
532505,UCO BANK,INE691A01018,31.58,BSE 150 MidCap Indexindex
532478,UNITED BREWERIES LTD.,INE686F01025,1961.15,BSE 150 MidCap Indexindex
532539,UNO Minda Limited,INE405E01023,1108.5,BSE 150 MidCap Indexindex
512070,UPL LIMITED,INE628A01036,644.65,BSE 150 MidCap Indexindex
543463,Vedant Fashions Limited,INE825V01034,803.85,BSE 150 MidCap Indexindex
544307,Vishal Mega Mart Limited,INE01EA01019,134.7,BSE 150 MidCap Indexindex
500575,VOLTAS LTD.,INE226A01021,1306.65,BSE 150 MidCap Indexindex
544277,Waaree Energies Limited,INE377N01017,2947.85,BSE 150 MidCap Indexindex
532648,YES BANK LTD.,INE528G01035,20.19,BSE 150 MidCap Indexindex
532321,Zydus Lifesciences Limited,INE010B01027,981.75,BSE 150 MidCap Indexindex
500002,ABB INDIA LIMITED,INE117A01022,6069.6,BSE 200index
500488,ABBOTT INDIA LTD.,INE358A01014,35008.75,BSE 200index
500410,ACC LTD.,INE012A01025,1921.5,BSE 200index
539254,Adani Energy Solutions Limited,INE931S01010,883.55,BSE 200index
512599,ADANI ENTERPRISES LTD.,INE423A01024,2648.35,BSE 200index
541450,Adani Green Energy Limited,INE364U01010,1015.75,BSE 200index
532921,ADANI PORTS AND SPECIAL ECONOM,INE742F01042,1440.1,BSE 200index
533096,ADANI POWER LTD.,INE814H01011,584.25,BSE 200index
542066,ADANI TOTAL GAS LIMITED,INE399L01023,682.2,BSE 200index
540691,Aditya Birla Capital Ltd,INE674K01013,269.35,BSE 200index
539523,Alkem Laboratories Limited,INE540L01014,4907.3,BSE 200index
500425,AMBUJA CEMENTS LTD.,INE079A01024,575.2,BSE 200index
533758,APL APOLLO TUBES LTD.,INE702C01027,1754.55,BSE 200index
508869,APOLLO HOSPITALS ENTERPRISE LT,INE437A01024,7305.95,BSE 200index
500477,ASHOK LEYLAND LTD.,INE208A01029,249.6,BSE 200index
500820,ASIAN PAINTS LTD.,INE021A01026,2359.25,BSE 200index
532830,ASTRAL LIMITED,INE006I01046,1502,BSE 200index
540611,AU Small Finance Bank Limited,INE949L01017,809.95,BSE 200index
524804,AUROBINDO PHARMA LTD.,INE406A01037,1122.9,BSE 200index
540376,Avenue Supermarts Limited,INE192R01011,4310.95,BSE 200index
543458,AWL AGRI BUSINESS LIMITED,INE699H01024,259.15,BSE 200index
532215,AXIS BANK LTD.,INE238A01034,1225.2,BSE 200index
532977,BAJAJ AUTO LTD.,INE917I01010,8442.4,BSE 200index
500034,BAJAJ FINANCE LIMITED,INE296A01032,946.55,BSE 200index
532978,BAJAJ FINSERV LTD.,INE918I01026,2042.9,BSE 200index
500490,BAJAJ HOLDINGS & INVESTMENT LT,INE118A01012,14149.4,BSE 200index
544252,Bajaj Housing Finance Limited,INE377Y01014,122.05,BSE 200index
502355,BALKRISHNA INDUSTRIES LTD.,INE787D01026,2463.75,BSE 200index
532134,BANK OF BARODA,INE028A01039,241.35,BSE 200index
532149,BANK OF INDIA,INE084A01016,116.8,BSE 200index
509480,BERGER PAINTS INDIA LTD.,INE463A01038,584.5,BSE 200index
500049,BHARAT ELECTRONICS LTD.,INE263A01024,414.95,BSE 200index
500493,BHARAT FORGE LTD.,INE465A01025,1309.2,BSE 200index
500103,BHARAT HEAVY ELECTRICALS LTD.,INE257A01026,264.05,BSE 200index
500547,BHARAT PETROLEUM CORPORATION L,INE029A01011,333.05,BSE 200index
532454,BHARTI AIRTEL LTD.,INE397D01024,2027.9,BSE 200index
544162,Bharti Hexacom Limited,INE343G01021,1971.8,BSE 200index
532523,BIOCON LTD.,INE376G01013,354.1,BSE 200index
500530,BOSCH LTD.,INE323A01026,32252.25,BSE 200index
500825,BRITANNIA INDUSTRIES LTD.,INE216A01030,5792.7,BSE 200index
532483,CANARA BANK,INE476A01022,111,BSE 200index
532885,CENTRAL BANK OF INDIA,INE483A01010,39.2,BSE 200index
500093,CG Power and Industrial Soluti,INE067A01029,672.8,BSE 200index
511243,CHOLAMANDALAM INVESTMENT AND F,INE121A01024,1653.5,BSE 200index
500087,CIPLA LTD.,INE059A01026,1502.75,BSE 200index
533278,COAL INDIA LTD.,INE522F01014,394.8,BSE 200index
532541,COFORGE LIMITED,INE591G01025,1900.6,BSE 200index
500830,COLGATE-PALMOLIVE (INDIA) LTD.,INE259A01022,2381.25,BSE 200index
531344,CONTAINER CORPORATION OF INDIA,INE111A01025,756.2,BSE 200index
506395,COROMANDEL INTERNATIONAL LTD.,INE169A01031,2450.65,BSE 200index
500480,CUMMINS INDIA LTD.,INE298A01020,3341.45,BSE 200index
500096,DABUR INDIA LTD.,INE016A01026,485.9,BSE 200index
532488,DIVIS LABORATORIES LTD.,INE361B01024,6657.95,BSE 200index
540699,Dixon Technologies (India) Lim,INE935N01020,14478.85,BSE 200index
532868,DLF LTD.,INE271C01023,845.85,BSE 200index
500124,DR.REDDYS LABORATORIES LTD.,INE089A01031,1301.15,BSE 200index
505200,EICHER MOTORS LTD.,INE066A01021,5652.65,BSE 200index
500495,Escorts Kubota Limited,INE042A01014,3342.45,BSE 200index
543320,Eternal Limited,INE758T01015,262.15,BSE 200index
500469,FEDERAL BANK LTD.,INE171A01029,208.45,BSE 200index
543384,FSN E-Commerce Ventures Limite,INE388Y01029,209.85,BSE 200index
532155,GAIL (INDIA) LTD.,INE129A01019,190.95,BSE 200index
540755,General Insurance Corporation,INE481Y01014,386.85,BSE 200index
500660,GLAXOSMITHKLINE PHARMACEUTICAL,INE159A01016,3457.7,BSE 200index
532754,GMR Airports Limited,INE776C01039,84.72,BSE 200index
532424,GODREJ CONSUMER PRODUCTS LTD.,INE102D01028,1176.2,BSE 200index
533150,GODREJ PROPERTIES LTD,INE484J01027,2363.45,BSE 200index
500300,GRASIM INDUSTRIES LTD.,INE047A01021,2864.85,BSE 200index
542812,Gujarat Fluorochemicals Limite,INE09N301011,3548.95,BSE 200index
517354,HAVELLS INDIA LTD.,INE176B01034,1566.8,BSE 200index
532281,HCL TECHNOLOGIES LTD.,INE860A01027,1725.1,BSE 200index
541729,HDFC Asset Management Company,INE127D01025,5146.85,BSE 200index
500180,HDFC BANK LTD.,INE040A01034,2014.4,BSE 200index
540777,HDFC LIFE INSURANCE COMPANY LI,INE795G01014,807.35,BSE 200index
500182,HERO MOTOCORP LTD.,INE158A01026,4320.85,BSE 200index
500440,HINDALCO INDUSTRIES LTD.,INE038A01020,697.6,BSE 200index
541154,Hindustan Aeronautics Limited,INE066F01020,4896.6,BSE 200index
500104,HINDUSTAN PETROLEUM CORPORATIO,INE094A01015,439.1,BSE 200index
500696,HINDUSTAN UNILEVER LTD.,INE030A01027,2306.15,BSE 200index
500188,HINDUSTAN ZINC LTD.,INE267A01025,451.05,BSE 200index
543187,HITACHI ENERGY INDIA LIMITED,INE07Y701011,19940.4,BSE 200index
544274,HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,2192.65,BSE 200index
532174,ICICI BANK LTD.,INE090A01021,1461.75,BSE 200index
540716,ICICI Lombard General Insuranc,INE765G01017,2018.15,BSE 200index
540133,ICICI Prudential Life Insuranc,INE726G01019,648.05,BSE 200index
500116,IDBI BANK LTD.,INE008A01015,101.24,BSE 200index
539437,IDFC FIRST BANK LIMITED,INE092T01019,72.36,BSE 200index
532814,INDIAN BANK,INE562A01011,626.6,BSE 200index
500850,INDIAN HOTELS CO.LTD.,INE053A01029,767.7,BSE 200index
530965,INDIAN OIL CORPORATION LTD.,INE242A01010,147.15,BSE 200index
532388,INDIAN OVERSEAS BANK,INE565A01014,38.35,BSE 200index
542830,Indian Railway Catering and To,INE335Y01020,785.35,BSE 200index
543257,Indian Railway Finance Corpora,INE053F01010,139.95,BSE 200index
544026,Indian Renewable Energy Develo,INE202E01016,169.5,BSE 200index
534816,INDUS TOWERS LIMITED,INE121J01017,412.4,BSE 200index
532187,INDUSIND BANK LTD.,INE095A01012,857.75,BSE 200index
532777,INFO EDGE (INDIA) LTD.,INE663F01032,1517.05,BSE 200index
500209,INFOSYS LTD.,INE009A01021,1608.6,BSE 200index
539448,InterGlobe Aviation Limited,INE646L01027,5811.65,BSE 200index
524494,IPCA LABORATORIES LTD.,INE571A01038,1333.8,BSE 200index
500875,ITC LTD.,INE154A01025,418.95,BSE 200index
532508,JINDAL STAINLESS LTD.,INE220G01021,690.5,BSE 200index
532286,JINDAL STEEL & POWER LTD.,INE749A01030,939.25,BSE 200index
543940,Jio Financial Services Limited,INE758E01017,323.55,BSE 200index
533148,JSW ENERGY LTD,INE121E01018,522.5,BSE 200index
543994,JSW Infrastructure Limited,INE880J01026,316.65,BSE 200index
500228,JSW STEEL LTD.,INE019A01038,1029.1,BSE 200index
533155,JUBILANT FOODWORKS LTD,INE797F01020,709.65,BSE 200index
543278,Kalyan Jewellers India Limited,INE303R01014,544.6,BSE 200index
500247,KOTAK MAHINDRA BANK LTD.,INE237A01028,2208,BSE 200index
540115,L&T Technology Services Limite,INE010V01017,4384.65,BSE 200index
500510,LARSEN & TOUBRO LTD.,INE018A01030,3678.85,BSE 200index
543526,LIFE INSURANCE CORPORATION OF,INE0J1Y01017,957.35,BSE 200index
523457,Linde India Limited,INE473A01011,6654.8,BSE 200index
512455,LLOYDS METALS AND ENERGY LTD.,INE281B01032,1547.95,BSE 200index
540005,LTIMindtree Limited,INE214T01019,5287.2,BSE 200index
500257,LUPIN LTD.,INE326A01037,1936.9,BSE 200index
543287,Macrotech Developers Limited,INE670K01029,1422,BSE 200index
532720,MAHINDRA & MAHINDRA FINANCIAL,INE774D01024,272.65,BSE 200index
500520,MAHINDRA & MAHINDRA LTD.,INE101A01026,3205.5,BSE 200index
543904,Mankind Pharma Limited,INE634S01028,2334.25,BSE 200index
531642,MARICO LTD.,INE196A01026,731.05,BSE 200index
532500,MARUTI SUZUKI INDIA LTD.,INE585B01010,12644.9,BSE 200index
500271,Max Financial Services Limited,INE180A01020,1641.45,BSE 200index
543220,Max Healthcare Institute Limit,INE027H01010,1277.45,BSE 200index
543237,Mazagon Dock Shipbuilders Limi,INE249Z01020,3169.5,BSE 200index
526299,MPHASIS LTD.,INE356A01018,2799.8,BSE 200index
500290,MRF LTD.,INE883A01011,143427.55,BSE 200index
533398,MUTHOOT FINANCE LTD.,INE414G01012,2569.3,BSE 200index
500790,NESTLE INDIA LTD.,INE239A01024,2457.75,BSE 200index
533098,NHPC LTD.,INE848E01016,85.64,BSE 200index
526371,NMDC LTD.,INE584A01023,69.93,BSE 200index
544289,NTPC GREEN ENERGY LIMITED,INE0ONG01011,105.95,BSE 200index
532555,NTPC LTD.,INE733E01010,337.95,BSE 200index
533273,OBEROI REALTY LTD.,INE093I01010,1918.55,BSE 200index
500312,OIL AND NATURAL GAS CORPORATIO,INE213A01029,242.9,BSE 200index
533106,OIL INDIA LTD.,INE274J01014,434.25,BSE 200index
532466,ORACLE FINANCIAL SERVICES SOFT,INE881D01027,9001.5,BSE 200index
523642,P.I.INDUSTRIES LTD.,INE603J01030,4154.25,BSE 200index
532827,PAGE INDUSTRIES LTD.,INE761H01022,49495.7,BSE 200index
500368,Patanjali Foods Limited,INE619A01035,1645.45,BSE 200index
543390,PB Fintech Limited,INE417T01026,1823.7,BSE 200index
533179,PERSISTENT SYSTEMS LTD.,INE262H01021,6015.4,BSE 200index
532522,PETRONET LNG LTD.,INE347G01014,302.6,BSE 200index
500331,PIDILITE INDUSTRIES LTD.,INE318A01026,3052.5,BSE 200index
542652,Polycab India Limited,INE455K01017,6498,BSE 200index
532810,POWER FINANCE CORPORATION LTD.,INE134E01011,421.5,BSE 200index
532898,POWER GRID CORPORATION OF INDI,INE752E01010,299.6,BSE 200index
533274,PRESTIGE ESTATES PROJECTS LTD.,INE811K01011,1666.7,BSE 200index
500459,PROCTER & GAMBLE HYGIENE & HEA,INE179A01014,13216.8,BSE 200index
532461,PUNJAB NATIONAL BANK,INE160A01022,106.35,BSE 200index
542649,Rail Vikas Nigam Limited,INE415G01027,395.25,BSE 200index
532955,REC LIMITED,INE020B01018,403.05,BSE 200index
500325,RELIANCE INDUSTRIES LTD.,INE002A01018,1516.05,BSE 200index
517334,Samvardhana Motherson Internat,INE775A01035,154.4,BSE 200index
543066,SBI CARDS AND PAYMENT SERVICES,INE018E01016,993.15,BSE 200index
540719,SBI Life Insurance Company Lim,INE123W01016,1850.55,BSE 200index
505790,Schaeffler India Limited,INE513A01022,3898.35,BSE 200index
500387,SHREE CEMENT LTD.,INE070A01015,30999.55,BSE 200index
511218,Shriram Finance Limited,INE721A01047,699.75,BSE 200index
500550,SIEMENS LTD.,INE003A01024,3179.7,BSE 200index
532725,SOLAR INDUSTRIES INDIA LTD.,INE343H01029,17525.3,BSE 200index
543300,Sona BLW Precision Forgings Li,INE073K01018,479.4,BSE 200index
503806,SRF LTD.,INE647A01010,3169.55,BSE 200index
500112,STATE BANK OF INDIA,INE062A01020,805.4,BSE 200index
500113,STEEL AUTHORITY OF INDIA LTD.,INE114A01011,131.65,BSE 200index
524715,SUN PHARMACEUTICAL INDUSTRIES,INE044A01036,1688,BSE 200index
509930,SUPREME INDUSTRIES LTD.,INE195A01028,4344.8,BSE 200index
532667,SUZLON ENERGY LTD.,INE040H01021,67.3,BSE 200index
544285,SWIGGY LIMITED,INE00H001014,407.15,BSE 200index
500483,TATA COMMUNICATIONS LTD.,INE151A01013,1678.8,BSE 200index
532540,TATA CONSULTANCY SERVICES LTD.,INE467B01029,3443.15,BSE 200index
500800,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,1122.9,BSE 200index
500408,TATA ELXSI LTD.,INE670A01012,6345.6,BSE 200index
500570,TATA MOTORS LTD.,INE155A01022,686.7,BSE 200index
500400,TATA POWER CO.LTD.,INE245A01021,408.8,BSE 200index
500470,TATA STEEL LTD.,INE081A01020,161.4,BSE 200index
532755,TECH MAHINDRA LTD.,INE669C01036,1675.1,BSE 200index
503100,THE PHOENIX MILLS LTD,INE211B01039,1571.05,BSE 200index
500411,THERMAX LTD.,INE152A01029,3357.9,BSE 200index
500114,TITAN COMPANY LIMITED,INE280A01028,3665.1,BSE 200index
500420,TORRENT PHARMACEUTICALS LTD.,INE685A01028,3344.4,BSE 200index
532779,TORRENT POWER LTD.,INE813H01021,1473.15,BSE 200index
500251,TRENT LTD.,INE849A01020,6018.2,BSE 200index
540762,Tube Investments of India Ltd,INE974X01010,3080.5,BSE 200index
532343,TVS MOTOR COMPANY LTD.,INE494B01023,2938.4,BSE 200index
532505,UCO BANK,INE691A01018,31.58,BSE 200index
532538,ULTRATECH CEMENT LTD.,INE481G01011,12234.95,BSE 200index
532477,UNION BANK OF INDIA,INE692A01016,149.15,BSE 200index
532478,UNITED BREWERIES LTD.,INE686F01025,1961.15,BSE 200index
532432,UNITED SPIRITS LTD.,INE854D01024,1442.65,BSE 200index
532539,UNO Minda Limited,INE405E01023,1108.5,BSE 200index
512070,UPL LIMITED,INE628A01036,644.65,BSE 200index
540180,Varun Beverages Limited,INE200M01039,461.8,BSE 200index
500295,VEDANTA LIMITED,INE205A01025,464.05,BSE 200index
500575,VOLTAS LTD.,INE226A01021,1306.65,BSE 200index
544277,Waaree Energies Limited,INE377N01017,2947.85,BSE 200index
507685,WIPRO LTD.,INE075A01022,265.05,BSE 200index
532648,YES BANK LTD.,INE528G01035,20.19,BSE 200index
532321,Zydus Lifesciences Limited,INE010B01027,981.75,BSE 200index
542772,360 ONE WAM LIMITED,INE466L01038,1197.65,BSE 250 LargeMidCap Indexindex
523395,3M INDIA LTD.,INE470A01017,28587.9,BSE 250 LargeMidCap Indexindex
500002,ABB INDIA LIMITED,INE117A01022,6069.6,BSE 250 LargeMidCap Indexindex
500488,ABBOTT INDIA LTD.,INE358A01014,35008.75,BSE 250 LargeMidCap Indexindex
500410,ACC LTD.,INE012A01025,1921.5,BSE 250 LargeMidCap Indexindex
539254,Adani Energy Solutions Limited,INE931S01010,883.55,BSE 250 LargeMidCap Indexindex
512599,ADANI ENTERPRISES LTD.,INE423A01024,2648.35,BSE 250 LargeMidCap Indexindex
541450,Adani Green Energy Limited,INE364U01010,1015.75,BSE 250 LargeMidCap Indexindex
532921,ADANI PORTS AND SPECIAL ECONOM,INE742F01042,1440.1,BSE 250 LargeMidCap Indexindex
533096,ADANI POWER LTD.,INE814H01011,584.25,BSE 250 LargeMidCap Indexindex
542066,ADANI TOTAL GAS LIMITED,INE399L01023,682.2,BSE 250 LargeMidCap Indexindex
540691,Aditya Birla Capital Ltd,INE674K01013,269.35,BSE 250 LargeMidCap Indexindex
535755,Aditya Birla Fashion and Retai,INE647O01011,74.76,BSE 250 LargeMidCap Indexindex
532683,AIA ENGINEERING LTD.,INE212H01026,3333.2,BSE 250 LargeMidCap Indexindex
532331,AJANTA PHARMA LTD.,INE031B01049,2524.95,BSE 250 LargeMidCap Indexindex
539523,Alkem Laboratories Limited,INE540L01014,4907.3,BSE 250 LargeMidCap Indexindex
500425,AMBUJA CEMENTS LTD.,INE079A01024,575.2,BSE 250 LargeMidCap Indexindex
533758,APL APOLLO TUBES LTD.,INE702C01027,1754.55,BSE 250 LargeMidCap Indexindex
508869,APOLLO HOSPITALS ENTERPRISE LT,INE437A01024,7305.95,BSE 250 LargeMidCap Indexindex
500877,APOLLO TYRES LTD.,INE438A01022,447.1,BSE 250 LargeMidCap Indexindex
500477,ASHOK LEYLAND LTD.,INE208A01029,249.6,BSE 250 LargeMidCap Indexindex
500820,ASIAN PAINTS LTD.,INE021A01026,2359.25,BSE 250 LargeMidCap Indexindex
532830,ASTRAL LIMITED,INE006I01046,1502,BSE 250 LargeMidCap Indexindex
540611,AU Small Finance Bank Limited,INE949L01017,809.95,BSE 250 LargeMidCap Indexindex
524804,AUROBINDO PHARMA LTD.,INE406A01037,1122.9,BSE 250 LargeMidCap Indexindex
540376,Avenue Supermarts Limited,INE192R01011,4310.95,BSE 250 LargeMidCap Indexindex
543458,AWL AGRI BUSINESS LIMITED,INE699H01024,259.15,BSE 250 LargeMidCap Indexindex
532215,AXIS BANK LTD.,INE238A01034,1225.2,BSE 250 LargeMidCap Indexindex
532977,BAJAJ AUTO LTD.,INE917I01010,8442.4,BSE 250 LargeMidCap Indexindex
500034,BAJAJ FINANCE LIMITED,INE296A01032,946.55,BSE 250 LargeMidCap Indexindex
532978,BAJAJ FINSERV LTD.,INE918I01026,2042.9,BSE 250 LargeMidCap Indexindex
500490,BAJAJ HOLDINGS & INVESTMENT LT,INE118A01012,14149.4,BSE 250 LargeMidCap Indexindex
544252,Bajaj Housing Finance Limited,INE377Y01014,122.05,BSE 250 LargeMidCap Indexindex
502355,BALKRISHNA INDUSTRIES LTD.,INE787D01026,2463.75,BSE 250 LargeMidCap Indexindex
541153,Bandhan Bank Limited,INE545U01014,185.55,BSE 250 LargeMidCap Indexindex
532134,BANK OF BARODA,INE028A01039,241.35,BSE 250 LargeMidCap Indexindex
532149,BANK OF INDIA,INE084A01016,116.8,BSE 250 LargeMidCap Indexindex
532525,BANK OF MAHARASHTRA,INE457A01014,54.37,BSE 250 LargeMidCap Indexindex
509480,BERGER PAINTS INDIA LTD.,INE463A01038,584.5,BSE 250 LargeMidCap Indexindex
541143,Bharat Dynamics Limited,INE171Z01026,1891.45,BSE 250 LargeMidCap Indexindex
500049,BHARAT ELECTRONICS LTD.,INE263A01024,414.95,BSE 250 LargeMidCap Indexindex
500493,BHARAT FORGE LTD.,INE465A01025,1309.2,BSE 250 LargeMidCap Indexindex
500103,BHARAT HEAVY ELECTRICALS LTD.,INE257A01026,264.05,BSE 250 LargeMidCap Indexindex
500547,BHARAT PETROLEUM CORPORATION L,INE029A01011,333.05,BSE 250 LargeMidCap Indexindex
532454,BHARTI AIRTEL LTD.,INE397D01024,2027.9,BSE 250 LargeMidCap Indexindex
544162,Bharti Hexacom Limited,INE343G01021,1971.8,BSE 250 LargeMidCap Indexindex
532523,BIOCON LTD.,INE376G01013,354.1,BSE 250 LargeMidCap Indexindex
500067,BLUE STAR LTD.,INE472A01039,1628.1,BSE 250 LargeMidCap Indexindex
500530,BOSCH LTD.,INE323A01026,32252.25,BSE 250 LargeMidCap Indexindex
500825,BRITANNIA INDUSTRIES LTD.,INE216A01030,5792.7,BSE 250 LargeMidCap Indexindex
532483,CANARA BANK,INE476A01022,111,BSE 250 LargeMidCap Indexindex
532885,CENTRAL BANK OF INDIA,INE483A01010,39.2,BSE 250 LargeMidCap Indexindex
500093,CG Power and Industrial Soluti,INE067A01029,672.8,BSE 250 LargeMidCap Indexindex
511243,CHOLAMANDALAM INVESTMENT AND F,INE121A01024,1653.5,BSE 250 LargeMidCap Indexindex
500087,CIPLA LTD.,INE059A01026,1502.75,BSE 250 LargeMidCap Indexindex
533278,COAL INDIA LTD.,INE522F01014,394.8,BSE 250 LargeMidCap Indexindex
540678,Cochin Shipyard Limited,INE704P01025,2045,BSE 250 LargeMidCap Indexindex
532541,COFORGE LIMITED,INE591G01025,1900.6,BSE 250 LargeMidCap Indexindex
500830,COLGATE-PALMOLIVE (INDIA) LTD.,INE259A01022,2381.25,BSE 250 LargeMidCap Indexindex
531344,CONTAINER CORPORATION OF INDIA,INE111A01025,756.2,BSE 250 LargeMidCap Indexindex
506395,COROMANDEL INTERNATIONAL LTD.,INE169A01031,2450.65,BSE 250 LargeMidCap Indexindex
500092,CRISIL LTD.,INE007A01025,5991.75,BSE 250 LargeMidCap Indexindex
500480,CUMMINS INDIA LTD.,INE298A01020,3341.45,BSE 250 LargeMidCap Indexindex
500096,DABUR INDIA LTD.,INE016A01026,485.9,BSE 250 LargeMidCap Indexindex
542216,DALMIA BHARAT LIMITED,INE00R701025,2207.3,BSE 250 LargeMidCap Indexindex
506401,DEEPAK NITRITE LTD.,INE288B01029,1984.3,BSE 250 LargeMidCap Indexindex
532488,DIVIS LABORATORIES LTD.,INE361B01024,6657.95,BSE 250 LargeMidCap Indexindex
540699,Dixon Technologies (India) Lim,INE935N01020,14478.85,BSE 250 LargeMidCap Indexindex
532868,DLF LTD.,INE271C01023,845.85,BSE 250 LargeMidCap Indexindex
500124,DR.REDDYS LABORATORIES LTD.,INE089A01031,1301.15,BSE 250 LargeMidCap Indexindex
505200,EICHER MOTORS LTD.,INE066A01021,5652.65,BSE 250 LargeMidCap Indexindex
531162,EMAMI LTD.,INE548C01032,567.15,BSE 250 LargeMidCap Indexindex
540153,Endurance Technologies Limited,INE913H01037,2631.7,BSE 250 LargeMidCap Indexindex
500495,Escorts Kubota Limited,INE042A01014,3342.45,BSE 250 LargeMidCap Indexindex
543320,Eternal Limited,INE758T01015,262.15,BSE 250 LargeMidCap Indexindex
500086,EXIDE INDUSTRIES LTD.,INE302A01020,388.45,BSE 250 LargeMidCap Indexindex
500469,FEDERAL BANK LTD.,INE171A01029,208.45,BSE 250 LargeMidCap Indexindex
532843,FORTIS HEALTHCARE LTD.,INE061F01013,783.95,BSE 250 LargeMidCap Indexindex
543384,FSN E-Commerce Ventures Limite,INE388Y01029,209.85,BSE 250 LargeMidCap Indexindex
532155,GAIL (INDIA) LTD.,INE129A01019,190.95,BSE 250 LargeMidCap Indexindex
540755,General Insurance Corporation,INE481Y01014,386.85,BSE 250 LargeMidCap Indexindex
543245,Gland Pharma Limited,INE068V01023,1783.65,BSE 250 LargeMidCap Indexindex
500660,GLAXOSMITHKLINE PHARMACEUTICAL,INE159A01016,3457.7,BSE 250 LargeMidCap Indexindex
532296,GLENMARK PHARMACEUTICALS LTD.,INE935A01035,1712.8,BSE 250 LargeMidCap Indexindex
543654,Global Health Limited,INE474Q01031,1136.45,BSE 250 LargeMidCap Indexindex
